"concept_id","concept_name","domain_id","vocabulary_id","concept_class_id","standard_concept","concept_code","valid_start_date","valid_end_date","invalid_reason"
4083978,Non-SI unit of frequency,Unit,SNOMED,Qualifier Value,,"282131002",2002-01-31,2099-12-31,
4086546,SI-derived unit of linear velocity,Unit,SNOMED,Qualifier Value,,"282132009",2002-01-31,2099-12-31,
4086867,Non-SI unit of linear velocity,Unit,SNOMED,Qualifier Value,,"282133004",2002-01-31,2099-12-31,
4107017,ft/s,Unit,SNOMED,Qualifier Value,,"282134005",2002-01-31,2099-12-31,
4083979,yd/s,Unit,SNOMED,Qualifier Value,,"282135006",2002-01-31,2099-12-31,
4107018,knot,Unit,SNOMED,Qualifier Value,,"282136007",2002-01-31,2099-12-31,
4086868,in/s,Unit,SNOMED,Qualifier Value,,"282137003",2002-01-31,2099-12-31,
4107019,SI unit of radionuclide source activity,Unit,SNOMED,Qualifier Value,,"282138008",2002-01-31,2099-12-31,
4086869,Non-SI unit of radionuclide source activity,Unit,SNOMED,Qualifier Value,,"282139000",2002-01-31,2099-12-31,
4107020,ohm,Unit,SNOMED,Qualifier Value,,"282140003",2002-01-31,2099-12-31,
4086547,Bq,Unit,SNOMED,Qualifier Value,,"282141004",2002-01-31,2099-12-31,
4107022,kBq,Unit,SNOMED,Qualifier Value,,"282143001",2002-01-31,2099-12-31,
4086891,Unit of electrical potential difference,Unit,SNOMED,Qualifier Value,,"282245001",2002-01-31,2099-12-31,
4086892,Unit of electrical current,Unit,SNOMED,Qualifier Value,,"282246000",2002-01-31,2099-12-31,
4086893,Unit of electrical resistance,Unit,SNOMED,Qualifier Value,,"282247009",2002-01-31,2099-12-31,
4086566,Unit of radiation dose rate,Unit,SNOMED,Qualifier Value,,"282248004",2002-01-31,2099-12-31,
4086894,Sv,Unit,SNOMED,Qualifier Value,,"282249007",2002-01-31,2099-12-31,
4086567,mSv,Unit,SNOMED,Qualifier Value,,"282250007",2002-01-31,2099-12-31,
4087018,rem,Unit,SNOMED,Qualifier Value,,"282251006",2002-01-31,2099-12-31,
4107178,eV,Unit,SNOMED,Qualifier Value,,"282252004",2002-01-31,2099-12-31,
4087019,Unit of photometry and optics,Unit,SNOMED,Qualifier Value,,"282253009",2002-01-31,2099-12-31,
4087020,candela,Unit,SNOMED,Qualifier Value,,"282254003",2002-01-31,2099-12-31,
4086568,lux,Unit,SNOMED,Qualifier Value,,"282255002",2002-01-31,2099-12-31,
4087021,Unit of linear velocity,Unit,SNOMED,Qualifier Value,,"282256001",2002-01-31,2099-12-31,
4087022,moles per unit volume,Unit,SNOMED,Qualifier Value,,"282258000",2002-01-31,2099-12-31,
4087024,moles per unit mass,Unit,SNOMED,Qualifier Value,,"282262006",2002-01-31,2099-12-31,
4087025,Mass per unit mass,Unit,SNOMED,Qualifier Value,,"282264007",2002-01-31,2099-12-31,
4087026,SI Unit of enzyme catalysis,Unit,SNOMED,Qualifier Value,,"282265008",2002-01-31,2099-12-31,
4086570,SI-derived unit of catalytic concentration,Unit,SNOMED,Qualifier Value,,"282266009",2002-01-31,2099-12-31,
4087027,SI units of mass per unit time,Unit,SNOMED,Qualifier Value,,"282267000",2002-01-31,2099-12-31,
4107179,SI units of volume per unit time,Unit,SNOMED,Qualifier Value,,"282268005",2002-01-31,2099-12-31,
4084119,Moles per unit time,Unit,SNOMED,Qualifier Value,,"282269002",2002-01-31,2099-12-31,
4087028,SI unit of pressure,Unit,SNOMED,Qualifier Value,,"282270001",2002-01-31,2099-12-31,
4087029,Non-SI unit of pressure,Unit,SNOMED,Qualifier Value,,"282271002",2002-01-31,2099-12-31,
4087031,Unit of force,Unit,SNOMED,Qualifier Value,,"282273004",2002-01-31,2099-12-31,
4107180,SI unit of force,Unit,SNOMED,Qualifier Value,,"282274005",2002-01-31,2099-12-31,
4086571,Non-SI unit of force,Unit,SNOMED,Qualifier Value,,"282275006",2002-01-31,2099-12-31,
4087032,angstrom,Unit,SNOMED,Qualifier Value,,"282282005",2002-01-31,2099-12-31,
4084121,Unit of viscosity,Unit,SNOMED,Qualifier Value,,"282283000",2002-01-31,2099-12-31,
4107181,cSt,Unit,SNOMED,Qualifier Value,,"282284006",2002-01-31,2099-12-31,
4086691,Unit of biological and biochemical measurement,Unit,SNOMED,Qualifier Value,,"282285007",2002-01-31,2099-12-31,
4107182,Unit of creatinine analysis,Unit,SNOMED,Qualifier Value,,"282287004",2002-01-31,2099-12-31,
4087037,Unit of blood globulin analysis,Unit,SNOMED,Qualifier Value,,"282296004",2002-01-31,2099-12-31,
4086702,Unit of dry weight tissue analysis,Unit,SNOMED,Qualifier Value,,"282334002",2002-01-31,2099-12-31,
4086703,Unit of microbial assay,Unit,SNOMED,Qualifier Value,,"282335001",2002-01-31,2099-12-31,
4107194,Unit of wet weight tissue analysis,Unit,SNOMED,Qualifier Value,,"282336000",2002-01-31,2099-12-31,
4086704,Unit of blood analysis,Unit,SNOMED,Qualifier Value,,"282337009",2002-01-31,2099-12-31,
4086705,Unit of erythrocyte analysis,Unit,SNOMED,Qualifier Value,,"282338004",2002-01-31,2099-12-31,
4084447,Unit of platelet analysis,Unit,SNOMED,Qualifier Value,,"282339007",2002-01-31,2099-12-31,
4107195,Unit of blood factor analysis,Unit,SNOMED,Qualifier Value,,"282340009",2002-01-31,2099-12-31,
4107196,Unit of cell and cast assay,Unit,SNOMED,Qualifier Value,,"282341008",2002-01-31,2099-12-31,
4107197,Unit of fecal analysis,Unit,SNOMED,Qualifier Value,,"282342001",2002-01-31,2099-12-31,
4084448,Unit of blood corpuscle analysis,Unit,SNOMED,Qualifier Value,,"282343006",2002-01-31,2099-12-31,
4104765,Unit of white blood cell analysis,Unit,SNOMED,Qualifier Value,,"282344000",2002-01-31,2099-12-31,
4086706,Unit of semen analysis,Unit,SNOMED,Qualifier Value,,"282345004",2002-01-31,2099-12-31,
4084449,Unit of protein analysis,Unit,SNOMED,Qualifier Value,,"282346003",2002-01-31,2099-12-31,
4086707,IU per unit volume,Unit,SNOMED,Qualifier Value,,"282349005",2002-01-31,2099-12-31,
4104767,mIU per unit volume,Unit,SNOMED,Qualifier Value,,"282350005",2002-01-31,2099-12-31,
4086708,IU per unit time,Unit,SNOMED,Qualifier Value,,"282351009",2002-01-31,2099-12-31,
4107199,IU per unit mass,Unit,SNOMED,Qualifier Value,,"282352002",2002-01-31,2099-12-31,
4107200,mIU per unit mass,Unit,SNOMED,Qualifier Value,,"282353007",2002-01-31,2099-12-31,
4084450,kIU per unit volume,Unit,SNOMED,Qualifier Value,,"282356004",2002-01-31,2099-12-31,
4104768,uIU per unit volume,Unit,SNOMED,Qualifier Value,,"282358003",2002-01-31,2099-12-31,
4086711,Volume per unit volume,Unit,SNOMED,Qualifier Value,,"282361002",2002-01-31,2099-12-31,
4107203,Unit denominators,Unit,SNOMED,Qualifier Value,,"282362009",2002-01-31,2099-12-31,
4086712,Denominators of time,Unit,SNOMED,Qualifier Value,,"282363004",2002-01-31,2099-12-31,
4084452,Unit of hormone and enzyme activity,Unit,SNOMED,Qualifier Value,,"282371000",2002-01-31,2099-12-31,
4104773,General unit of biological and biochemical measurement,Unit,SNOMED,Qualifier Value,,"282372007",2002-01-31,2099-12-31,
4086715,Units per unit volume,Unit,SNOMED,Qualifier Value,,"282373002",2002-01-31,2099-12-31,
4107205,Molarities,Unit,SNOMED,Qualifier Value,,"282374008",2002-01-31,2099-12-31,
4104774,Osmolarities,Unit,SNOMED,Qualifier Value,,"282375009",2002-01-31,2099-12-31,
4084453,osmoles per unit mass,Unit,SNOMED,Qualifier Value,,"282376005",2002-01-31,2099-12-31,
4086716,osmoles per unit volume,Unit,SNOMED,Qualifier Value,,"282377001",2002-01-31,2099-12-31,
4084454,equivalents per unit volume,Unit,SNOMED,Qualifier Value,,"282378006",2002-01-31,2099-12-31,
4084455,w/v,Unit,SNOMED,Qualifier Value,,"282379003",2002-01-31,2099-12-31,
4084456,v/v,Unit,SNOMED,Qualifier Value,,"282380000",2002-01-31,2099-12-31,
4084457,SI-derived unit of area,Unit,SNOMED,Qualifier Value,,"282381001",2002-01-31,2099-12-31,
4084458,Non-SI unit of area,Unit,SNOMED,Qualifier Value,,"282382008",2002-01-31,2099-12-31,
4086717,sq. in,Unit,SNOMED,Qualifier Value,,"282383003",2002-01-31,2099-12-31,
4104775,sq. ft,Unit,SNOMED,Qualifier Value,,"282384009",2002-01-31,2099-12-31,
4084459,sq. yd,Unit,SNOMED,Qualifier Value,,"282385005",2002-01-31,2099-12-31,
4104776,acre,Unit,SNOMED,Qualifier Value,,"282386006",2002-01-31,2099-12-31,
4104777,SI unit of power,Unit,SNOMED,Qualifier Value,,"282387002",2002-01-31,2099-12-31,
4086718,kW,Unit,SNOMED,Qualifier Value,,"282388007",2002-01-31,2099-12-31,
4104778,Non-SI unit of power,Unit,SNOMED,Qualifier Value,,"282389004",2002-01-31,2099-12-31,
4086719,Unit of whole blood analysis,Unit,SNOMED,Qualifier Value,,"282390008",2002-01-31,2099-12-31,
4104779,Units per unit time,Unit,SNOMED,Qualifier Value,,"282391007",2002-01-31,2099-12-31,
4084460,Unit of physiological rate,Unit,SNOMED,Qualifier Value,,"282392000",2002-01-31,2099-12-31,
4104780,equivalents per unit time,Unit,SNOMED,Qualifier Value,,"282393005",2002-01-31,2099-12-31,
4107327,Moles per unit time per unit volume,Unit,SNOMED,Qualifier Value,,"282394004",2002-01-31,2099-12-31,
4084461,Volume per unit time per unit area,Unit,SNOMED,Qualifier Value,,"282395003",2002-01-31,2099-12-31,
4104781,Volume per unit time per unit mass,Unit,SNOMED,Qualifier Value,,"282396002",2002-01-31,2099-12-31,
4086720,Moles per unit time per unit mass,Unit,SNOMED,Qualifier Value,,"282397006",2002-01-31,2099-12-31,
4104782,Mass per unit time per unit mass,Unit,SNOMED,Qualifier Value,,"282398001",2002-01-31,2099-12-31,
4104783,Moles per unit time per unit area,Unit,SNOMED,Qualifier Value,,"282399009",2002-01-31,2099-12-31,
4104784,Mass per unit time per unit area,Unit,SNOMED,Qualifier Value,,"282401003",2002-01-31,2099-12-31,
4084578,SI units of energy per unit time,Unit,SNOMED,Qualifier Value,,"282406008",2002-01-31,2099-12-31,
4084579,Calories per unit time,Unit,SNOMED,Qualifier Value,,"282407004",2002-01-31,2099-12-31,
4084580,IU/0.1mL,Unit,SNOMED,Qualifier Value,,"282410006",2002-01-31,2099-12-31,
4107328,Unit of physiological status and assessment,Unit,SNOMED,Qualifier Value,,"282411005",2002-01-31,2099-12-31,
4086722,Unit of cardiothoracic assessment,Unit,SNOMED,Qualifier Value,,"282412003",2002-01-31,2099-12-31,
4086728,Dye units of enzyme or hormone activity,Unit,SNOMED,Qualifier Value,,"282427003",2002-01-31,2099-12-31,
4084584,Unit of antibody assay,Unit,SNOMED,Qualifier Value,,"282428008",2002-01-31,2099-12-31,
4105289,Unit of periodicity,Unit,SNOMED,Qualifier Value,,"282464009",2002-01-31,2099-12-31,
4084593,Unit of currency,Unit,SNOMED,Qualifier Value,,"282473001",2002-01-31,2099-12-31,
4105563,pounds sterling,Unit,SNOMED,Qualifier Value,,"282563000",2002-01-31,2099-12-31,
4084618,pence,Unit,SNOMED,Qualifier Value,,"282564006",2002-01-31,2099-12-31,
4105435,Unit of income and expenditure,Unit,SNOMED,Qualifier Value,,"282565007",2002-01-31,2099-12-31,
4105438,Unit of proportional time,Unit,SNOMED,Qualifier Value,,"282571001",2002-01-31,2099-12-31,
4105439,Unit of anthropometric measurement,Unit,SNOMED,Qualifier Value,,"282573003",2002-01-31,2099-12-31,
4107782,Photometric and radiometric quantities,Unit,SNOMED,Qualifier Value,,"282574009",2002-01-31,2099-12-31,
4151081,Radiation half-value thickness unit,Unit,SNOMED,Qualifier Value,,"282714001",2002-01-31,2099-12-31,
4152153,Unit of radiation dose,Unit,SNOMED,Qualifier Value,,"282717008",2002-01-31,2099-12-31,
4154154,roentgen,Unit,SNOMED,Qualifier Value,,"282720000",2002-01-31,2099-12-31,
4151193,Nicotinic acid equivalents,Unit,SNOMED,Qualifier Value,,"282734000",2002-01-31,2099-12-31,
4152157,Alpha-tocopherol equivalents,Unit,SNOMED,Qualifier Value,,"282735004",2002-01-31,2099-12-31,
4151194,Unit of calorific content,Unit,SNOMED,Qualifier Value,,"282736003",2002-01-31,2099-12-31,
4151977,Energy per unit body weight,Unit,SNOMED,Qualifier Value,,"282737007",2002-01-31,2099-12-31,
4151195,IU per unit event,Unit,SNOMED,Qualifier Value,,"282739005",2002-01-31,2099-12-31,
4152298,Non-standard dietary quantity per feed,Unit,SNOMED,Qualifier Value,,"282798004",2002-01-31,2099-12-31,
4151995,SI unit of volume per feed,Unit,SNOMED,Qualifier Value,,"282808004",2002-01-31,2099-12-31,
4151996,SI unit of volume per meal,Unit,SNOMED,Qualifier Value,,"282809007",2002-01-31,2099-12-31,
4151228,Non-SI unit of volume per feed,Unit,SNOMED,Qualifier Value,,"282810002",2002-01-31,2099-12-31,
4152301,Non-SI unit of volume per meal,Unit,SNOMED,Qualifier Value,,"282811003",2002-01-31,2099-12-31,
4154287,Non-SI unit of volume per unit time,Unit,SNOMED,Qualifier Value,,"282812005",2002-01-31,2099-12-31,
4152302,SI unit of volume per unit body weight,Unit,SNOMED,Qualifier Value,,"282813000",2002-01-31,2099-12-31,
4154288,dyne,Unit,SNOMED,Qualifier Value,,"282815007",2002-01-31,2099-12-31,
4151999,Non-SI unit of mass per unit time,Unit,SNOMED,Qualifier Value,,"282818009",2002-01-31,2099-12-31,
4152000,SI unit of mass per meal,Unit,SNOMED,Qualifier Value,,"282819001",2002-01-31,2099-12-31,
4152001,Non-SI unit of mass per feed,Unit,SNOMED,Qualifier Value,,"282820007",2002-01-31,2099-12-31,
4152303,SI unit of mass per feed,Unit,SNOMED,Qualifier Value,,"282821006",2002-01-31,2099-12-31,
4154289,Non-SI unit of mass per meal,Unit,SNOMED,Qualifier Value,,"282822004",2002-01-31,2099-12-31,
4151231,SI unit of mass per unit body weight,Unit,SNOMED,Qualifier Value,,"282826001",2002-01-31,2099-12-31,
4152004,Molar quantity per unit body weight,Unit,SNOMED,Qualifier Value,,"282827005",2002-01-31,2099-12-31,
4107858,horsepower,Unit,SNOMED,Qualifier Value,,"283000003",2002-01-31,2099-12-31,
4086062,Btu/h,Unit,SNOMED,Qualifier Value,,"283001004",2002-01-31,2099-12-31,
4107859,Btu,Unit,SNOMED,Qualifier Value,,"283002006",2002-01-31,2099-12-31,
4106347,Unit of motion,Unit,SNOMED,Qualifier Value,,"283003001",2002-01-31,2099-12-31,
4086063,Unit of acceleration,Unit,SNOMED,Qualifier Value,,"283004007",2002-01-31,2099-12-31,
4106348,SI-derived unit of acceleration,Unit,SNOMED,Qualifier Value,,"283005008",2002-01-31,2099-12-31,
4107860,m/s2,Unit,SNOMED,Qualifier Value,,"283006009",2002-01-31,2099-12-31,
4106673,Non-SI unit of acceleration,Unit,SNOMED,Qualifier Value,,"283007000",2002-01-31,2099-12-31,
4106349,ft/s2,Unit,SNOMED,Qualifier Value,,"283008005",2002-01-31,2099-12-31,
4106674,Unit of density,Unit,SNOMED,Qualifier Value,,"283010007",2002-01-31,2099-12-31,
4106675,g/cm3,Unit,SNOMED,Qualifier Value,,"283011006",2002-01-31,2099-12-31,
4154604,Unit of United Kingdom currency,Unit,SNOMED,Qualifier Value,,"284104001",2002-01-31,2099-12-31,
4153094,Unit of USA currency,Unit,SNOMED,Qualifier Value,,"284173006",2002-01-31,2099-12-31,
4155841,cent,Unit,SNOMED,Qualifier Value,,"284174000",2002-01-31,2099-12-31,
4153095,dollar,Unit,SNOMED,Qualifier Value,,"284175004",2002-01-31,2099-12-31,
4109669,Unit of electrical charge,Unit,SNOMED,Qualifier Value,,"284481001",2002-01-31,2099-12-31,
4112993,coulomb,Unit,SNOMED,Qualifier Value,,"284482008",2002-01-31,2099-12-31,
4109670,millicoulomb,Unit,SNOMED,Qualifier Value,,"284483003",2002-01-31,2099-12-31,
4116118,/minute,Unit,SNOMED,Qualifier Value,,"286549009",2002-01-31,2099-12-31,
4112118,/hour,Unit,SNOMED,Qualifier Value,,"286551008",2002-01-31,2099-12-31,
4115964,ug/g protein,Unit,SNOMED,Qualifier Value,,"286578005",2002-01-31,2099-12-31,
4116125,Percentage daily total food energy intake,Unit,SNOMED,Qualifier Value,,"286580004",2002-01-31,2099-12-31,
4115967,SI unit of mass per calorific quantity,Unit,SNOMED,Qualifier Value,,"286587001",2002-01-31,2099-12-31,
4120385,g/1000kcal,Unit,SNOMED,Qualifier Value,,"286588006",2002-01-31,2099-12-31,
4120386,mg/1000kcal,Unit,SNOMED,Qualifier Value,,"286589003",2002-01-31,2099-12-31,
4113338,ug/1000kcal,Unit,SNOMED,Qualifier Value,,"286593009",2002-01-31,2099-12-31,
4113339,Percentage energy intake from fat,Unit,SNOMED,Qualifier Value,,"286595002",2002-01-31,2099-12-31,
4116129,Percentage energy intake from protein,Unit,SNOMED,Qualifier Value,,"286597005",2002-01-31,2099-12-31,
4116130,Percentage energy intake from carbohydrate,Unit,SNOMED,Qualifier Value,,"286598000",2002-01-31,2099-12-31,
4116131,Percentage energy intake from alcohol,Unit,SNOMED,Qualifier Value,,"286599008",2002-01-31,2099-12-31,
4123537,Percentage energy intake,Unit,SNOMED,Qualifier Value,,"288493004",2002-01-31,2099-12-31,
4120599,/second,Unit,SNOMED,Qualifier Value,,"288495006",2002-01-31,2099-12-31,
4127999,Mass per unit molar quantity,Unit,SNOMED,Qualifier Value,,"289943001",2002-01-31,2099-12-31,
4129501,mg/mmol,Unit,SNOMED,Qualifier Value,,"289944007",2002-01-31,2099-12-31,
4121485,Unit of electrical inductance,Unit,SNOMED,Qualifier Value,,"304611002",2002-01-31,2099-12-31,
4121344,atmosphere,Unit,SNOMED,Qualifier Value,,"304607008",2002-01-31,2099-12-31,
4125041,Da,Unit,SNOMED,Qualifier Value,,"304608003",2002-01-31,2099-12-31,
4136786,Unit of electrical capacitance,Unit,SNOMED,Qualifier Value,,"304609006",2002-01-31,2099-12-31,
4125042,farad,Unit,SNOMED,Qualifier Value,,"304610001",2002-01-31,2099-12-31,
4128093,henry,Unit,SNOMED,Qualifier Value,,"304612009",2002-01-31,2099-12-31,
4121486,Unit of genetic analysis,Unit,SNOMED,Qualifier Value,,"304613004",2002-01-31,2099-12-31,
4125043,kilobase,Unit,SNOMED,Qualifier Value,,"304614005",2002-01-31,2099-12-31,
4121487,kilobase pairs,Unit,SNOMED,Qualifier Value,,"304615006",2002-01-31,2099-12-31,
4136787,Morgan,Unit,SNOMED,Qualifier Value,,"304616007",2002-01-31,2099-12-31,
4128094,centimorgan,Unit,SNOMED,Qualifier Value,,"304617003",2002-01-31,2099-12-31,
4121488,rpm,Unit,SNOMED,Qualifier Value,,"304618008",2002-01-31,2099-12-31,
4125044,Unit of magnetic flux,Unit,SNOMED,Qualifier Value,,"304619000",2002-01-31,2099-12-31,
4121489,weber,Unit,SNOMED,Qualifier Value,,"304620006",2002-01-31,2099-12-31,
4136788,torr,Unit,SNOMED,Qualifier Value,,"304621005",2002-01-31,2099-12-31,
46270463,times/morning,Unit,SNOMED,Qualifier Value,,"3081000175107",2015-07-31,2099-12-31,
4228325,ng/kg/min,Unit,SNOMED,Qualifier Value,,"405665007",2004-01-31,2099-12-31,
4228326,ng/kg/hr,Unit,SNOMED,Qualifier Value,,"405666008",2004-01-31,2099-12-31,
4226151,mg/kg/hr,Unit,SNOMED,Qualifier Value,,"405667004",2004-01-31,2099-12-31,
4226152,mg/kg/min,Unit,SNOMED,Qualifier Value,,"405668009",2004-01-31,2099-12-31,
4233459,g/kg/hr,Unit,SNOMED,Qualifier Value,,"405669001",2004-01-31,2099-12-31,
4226153,g/kg/min,Unit,SNOMED,Qualifier Value,,"405670000",2004-01-31,2099-12-31,
4197588,C/kg,Unit,SNOMED,Qualifier Value,,"313379003",2002-01-31,2099-12-31,
45756935,no value,Unit,SNOMED,Qualifier Value,,"3314211000001106",2009-10-01,2099-12-31,
45756936,%w/w,Unit,SNOMED,Qualifier Value,,"3314511000001109",2009-10-01,2099-12-31,
45756937,%v/w,Unit,SNOMED,Qualifier Value,,"3314611000001108",2009-10-01,2099-12-31,
45756938,ml/l,Unit,SNOMED,Qualifier Value,,"3315911000001103",2009-10-01,2099-12-31,
45756939,molar,Unit,SNOMED,Qualifier Value,,"3316111000001107",2009-10-01,2099-12-31,
45756941,mmol/ml,Unit,SNOMED,Qualifier Value,,"3316311000001109",2009-10-01,2099-12-31,
45756943,baguette,Unit,SNOMED,Qualifier Value,,"3316811000001100",2009-10-01,2099-12-31,
45756944,carton,Unit,SNOMED,Qualifier Value,,"3317011000001109",2009-10-01,2099-12-31,
45756945,cartridge,Unit,SNOMED,Qualifier Value,,"3317111000001105",2009-10-01,2017-11-08,U
45756946,cycle,Unit,SNOMED,Qualifier Value,,"3317211000001104",2009-10-01,2099-12-31,
45756947,cylinder,Unit,SNOMED,Qualifier Value,,"3317311000001107",2009-10-01,2017-11-08,U
45756948,dose,Unit,SNOMED,Qualifier Value,,"3317411000001100",2009-10-01,2099-12-31,
45757007,enema,Unit,SNOMED,Qualifier Value,,"3317511000001101",2009-10-01,2014-10-15,U
45756949,lancet,Unit,SNOMED,Qualifier Value,,"3317611000001102",2009-10-01,2099-12-31,
45756950,loaf,Unit,SNOMED,Qualifier Value,,"3317711000001106",2009-10-01,2099-12-31,
45756951,multipack,Unit,SNOMED,Qualifier Value,,"3317911000001108",2009-10-01,2099-12-31,
45756952,nebule,Unit,SNOMED,Qualifier Value,,"3318011000001105",2009-10-01,2099-12-31,
45756953,needle,Unit,SNOMED,Qualifier Value,,"3318111000001106",2009-10-01,2099-12-31,
45756954,pack,Unit,SNOMED,Qualifier Value,,"3318211000001100",2009-10-01,2099-12-31,
45756955,pastille,Unit,SNOMED,Qualifier Value,,"3318311000001108",2009-10-01,2099-12-31,
45756956,pessary,Unit,SNOMED,Qualifier Value,,"3318511000001102",2009-10-01,2017-11-08,U
45756957,pre-filled disposable injection,Unit,SNOMED,Qualifier Value,,"3318611000001103",2009-10-01,2099-12-31,
45756958,device,Unit,SNOMED,Qualifier Value,,"3318711000001107",2009-10-01,2099-12-31,
45756959,roll,Unit,SNOMED,Qualifier Value,,"3318811000001104",2009-10-01,2099-12-31,
45756960,sachet,Unit,SNOMED,Qualifier Value,,"3318911000001109",2009-10-01,2017-11-08,U
45756961,stocking,Unit,SNOMED,Qualifier Value,,"3319011000001100",2009-10-01,2099-12-31,
45756962,strip,Unit,SNOMED,Qualifier Value,,"3319111000001104",2009-10-01,2017-11-08,U
45756963,syringe,Unit,SNOMED,Qualifier Value,,"3319311000001102",2009-10-01,2017-11-08,U
45756965,catheter,Unit,SNOMED,Qualifier Value,,"3319911000001101",2009-10-01,2099-12-31,
45756966,dressing,Unit,SNOMED,Qualifier Value,,"3320111000001103",2009-10-01,2099-12-31,
45756967,suture,Unit,SNOMED,Qualifier Value,,"3320311000001101",2009-10-01,2099-12-31,
45756968,truss,Unit,SNOMED,Qualifier Value,,"3320411000001108",2009-10-01,2099-12-31,
45756969,plaster,Unit,SNOMED,Qualifier Value,,"3320711000001102",2009-10-01,2017-11-08,U
45756970,applicator,Unit,SNOMED,Qualifier Value,,"3321011000001108",2009-10-01,2017-11-08,U
45756971,pot,Unit,SNOMED,Qualifier Value,,"3321111000001109",2009-10-01,2099-12-31,
45756972,pizza base,Unit,SNOMED,Qualifier Value,,"3321311000001106",2009-10-01,2099-12-31,
45756973,piece,Unit,SNOMED,Qualifier Value,,"3321411000001104",2009-10-01,2099-12-31,
45756974,glove,Unit,SNOMED,Qualifier Value,,"3321511000001100",2009-10-01,2099-12-31,
3566536,Drops/minute,Unit,SNOMED,Qualifier Value,,"344791000000108",2008-10-01,2009-04-01,U
4244972,kg/m3,Unit,SNOMED,Qualifier Value,,"396153000",2003-07-31,2099-12-31,
4262464,m3,Unit,SNOMED,Qualifier Value,,"396154006",2003-07-31,2099-12-31,
4262465,kg/sec,Unit,SNOMED,Qualifier Value,,"396155007",2003-07-31,2099-12-31,
4288402,cg,Unit,SNOMED,Qualifier Value,,"396156008",2003-07-31,2099-12-31,
4244973,dg,Unit,SNOMED,Qualifier Value,,"396157004",2003-07-31,2099-12-31,
4244975,/mm3,Unit,SNOMED,Qualifier Value,,"396160006",2003-07-31,2099-12-31,
4245254,"1/2day",Unit,SNOMED,Qualifier Value,,"396161005",2003-07-31,2099-12-31,
4288403,mm3,Unit,SNOMED,Qualifier Value,,"396162003",2003-07-31,2019-01-31,U
4245255,mg/kg,Unit,SNOMED,Qualifier Value,,"396163008",2003-07-31,2099-12-31,
4288404,u/m3,Unit,SNOMED,Qualifier Value,,"396164002",2003-07-31,2099-12-31,
40567223,u/kg,Unit,SNOMED,Qualifier Value,,"396165001",2003-07-31,2006-01-31,U
4262466,dm2,Unit,SNOMED,Qualifier Value,,"396166000",2003-07-31,2099-12-31,
4245256,g/kg,Unit,SNOMED,Qualifier Value,,"396167009",2003-07-31,2099-12-31,
4262467,g/m2,Unit,SNOMED,Qualifier Value,,"396168004",2003-07-31,2099-12-31,
4244976,g/mL,Unit,SNOMED,Qualifier Value,,"396169007",2003-07-31,2099-12-31,
4245713,m3/sec,Unit,SNOMED,Qualifier Value,,"396170008",2003-07-31,2099-12-31,
4262468,mcg/kg/min,Unit,SNOMED,Qualifier Value,,"396171007",2003-07-31,2099-12-31,
4244977,u/2hr,Unit,SNOMED,Qualifier Value,,"396172000",2003-07-31,2014-01-31,D
4213166,Mg/m2,Unit,SNOMED,Qualifier Value,,"396174004",2003-07-31,2021-01-31,D
4288405,Mass per unit area,Unit,SNOMED,Qualifier Value,,"396176002",2003-07-31,2099-12-31,
4288406,Mcg/m2,Unit,SNOMED,Qualifier Value,,"396177006",2003-07-31,2099-12-31,
4288407,mEq/kg,Unit,SNOMED,Qualifier Value,,"396178001",2003-07-31,2099-12-31,
4262470,Volume per unit mass,Unit,SNOMED,Qualifier Value,,"396179009",2003-07-31,2099-12-31,
4288408,mL/kg,Unit,SNOMED,Qualifier Value,,"396180007",2003-07-31,2099-12-31,
4244979,Million unit,Unit,SNOMED,Qualifier Value,,"396186001",2003-07-31,2099-12-31,
4287492,Percentage area reduction,Unit,SNOMED,Qualifier Value,,"397441001",2003-07-31,2099-12-31,
4265731,Percentage diameter reduction,Unit,SNOMED,Qualifier Value,,"397442008",2003-07-31,2099-12-31,
4164631,Disc diameter,Unit,SNOMED,Qualifier Value,,"399859004",2003-07-31,2099-12-31,
45756975,pillule,Unit,SNOMED,Qualifier Value,,"4027311000001102",2009-10-01,2017-11-08,U
45756976,actuation,Unit,SNOMED,Qualifier Value,,"4034511000001102",2009-10-01,2017-11-08,U
45756977,spoonful,Unit,SNOMED,Qualifier Value,,"4034811000001104",2009-10-01,2017-11-08,U
4223319,mg/m2,Unit,SNOMED,Qualifier Value,,"404216004",2004-01-31,2099-12-31,
4230598,ug/sq.m,Unit,SNOMED,Qualifier Value,,"404217008",2004-01-31,2099-12-31,
4227847,Drop - unit of product usage,Unit,SNOMED,Qualifier Value,,"404218003",2004-01-31,2099-12-31,
4226150,mcg/kg/hr,Unit,SNOMED,Qualifier Value,,"405664006",2004-01-31,2099-12-31,
4255052,Unit dose,Unit,SNOMED,Qualifier Value,,"408102007",2004-01-31,2099-12-31,
4255053,Unit of drug administration,Unit,SNOMED,Qualifier Value,,"408103002",2004-01-31,2099-12-31,
4255054,mcg/actuation,Unit,SNOMED,Qualifier Value,,"408104008",2004-01-31,2099-12-31,
4255055,mg/actuation,Unit,SNOMED,Qualifier Value,,"408105009",2004-01-31,2099-12-31,
4255056,Unit/actuation,Unit,SNOMED,Qualifier Value,,"408106005",2004-01-31,2099-12-31,
