"concept_id","concept_name","domain_id","vocabulary_id","concept_class_id","standard_concept","concept_code","valid_start_date","valid_end_date","invalid_reason"
42499267,"Dislocation of interphalangeal (joint), hand",Condition,KCD7,KCD7 code,,S63.11,2017-07-01,2099-12-31,
42499268,"Dislocation of finger, part unspecified",Condition,KCD7,KCD7 code,,S63.19,2017-07-01,2099-12-31,
42499269,Multiple dislocations of fingers,Condition,KCD7,KCD7 code,,S63.2,2017-07-01,2099-12-31,
42499270,Traumatic rupture of ligament of wrist and carpus,Condition,KCD7,KCD7 code,,S63.3,2017-07-01,2099-12-31,
42499271,Traumatic rupture of ligament of finger at metacarpophalangeal and interphalangeal joint(s),Condition,KCD7,KCD7 code,,S63.4,2017-07-01,2099-12-31,
42499272,Sprain and strain of wrist,Condition,KCD7,KCD7 code,,S63.5,2017-07-01,2099-12-31,
42499273,Sprain and strain of carpal (joint),Condition,KCD7,KCD7 code,,S63.50,2017-07-01,2099-12-31,
42499274,Sprain and strain of radiocarpal (joint) (ligament),Condition,KCD7,KCD7 code,,S63.51,2017-07-01,2099-12-31,
42499275,Sprain and strain of carpometacarpal (joint),Condition,KCD7,KCD7 code,,S63.52,2017-07-01,2099-12-31,
42499276,"Sprain and strain of wrist, part unspecified",Condition,KCD7,KCD7 code,,S63.59,2017-07-01,2099-12-31,
42499277,Sprain and strain of finger(s),Condition,KCD7,KCD7 code,,S63.6,2017-07-01,2099-12-31,
42499278,Sprain and strain of metacarpophalangeal (joint),Condition,KCD7,KCD7 code,,S63.60,2017-07-01,2099-12-31,
42499279,"Sprain and strain of interphalangeal (joint), hand",Condition,KCD7,KCD7 code,,S63.61,2017-07-01,2099-12-31,
42499280,Sprain and strain of other part of finger,Condition,KCD7,KCD7 code,,S63.68,2017-07-01,2099-12-31,
42499281,"Sprain and strain of finger(s), part unspecified",Condition,KCD7,KCD7 code,,S63.69,2017-07-01,2099-12-31,
42499282,Sprain and strain of other and unspecified parts of hand,Condition,KCD7,KCD7 code,,S63.7,2017-07-01,2099-12-31,
42499283,Injury of nerves at wrist and hand level,Condition,KCD7,KCD7 code,,S64,2017-07-01,2099-12-31,
42499284,Injury of ulnar nerve at wrist and hand level,Condition,KCD7,KCD7 code,,S64.0,2017-07-01,2099-12-31,
42499285,Injury of median nerve at wrist and hand level,Condition,KCD7,KCD7 code,,S64.1,2017-07-01,2099-12-31,
42499286,Injury of radial nerve at wrist and hand level,Condition,KCD7,KCD7 code,,S64.2,2017-07-01,2099-12-31,
42499287,Injury of digital nerve of thumb,Condition,KCD7,KCD7 code,,S64.3,2017-07-01,2099-12-31,
42499288,Injury of digital nerve of other finger,Condition,KCD7,KCD7 code,,S64.4,2017-07-01,2099-12-31,
42499289,Injury of multiple nerves at wrist and hand level,Condition,KCD7,KCD7 code,,S64.7,2017-07-01,2099-12-31,
42499290,Injury of other nerves at wrist and hand level,Condition,KCD7,KCD7 code,,S64.8,2017-07-01,2099-12-31,
42499291,Injury of unspecified nerve at wrist and hand level,Condition,KCD7,KCD7 code,,S64.9,2017-07-01,2099-12-31,
42499292,Injury of blood vessels at wrist and hand level,Condition,KCD7,KCD7 code,,S65,2017-07-01,2099-12-31,
42499293,Injury of ulnar artery at wrist and hand level,Condition,KCD7,KCD7 code,,S65.0,2017-07-01,2099-12-31,
42499294,"Injury of ulnar artery at wrist and hand level, avulsion",Condition,KCD7,KCD7 code,,S65.00,2017-07-01,2099-12-31,
42499295,"Injury of ulnar artery at wrist and hand level, cut",Condition,KCD7,KCD7 code,,S65.01,2017-07-01,2099-12-31,
42499296,"Injury of ulnar artery at wrist and hand level, laceration",Condition,KCD7,KCD7 code,,S65.02,2017-07-01,2099-12-31,
42499297,"Injury of ulnar artery at wrist and hand level, traumatic aneurysm",Condition,KCD7,KCD7 code,,S65.03,2017-07-01,2099-12-31,
42499298,"Injury of ulnar artery at wrist and hand level, traumatic fistula (arteriovenous)",Condition,KCD7,KCD7 code,,S65.04,2017-07-01,2099-12-31,
42499299,"Injury of ulnar artery at wrist and hand level, traumatic arterial haematoma",Condition,KCD7,KCD7 code,,S65.05,2017-07-01,2099-12-31,
42499300,"Injury of ulnar artery at wrist and hand level, traumatic rupture",Condition,KCD7,KCD7 code,,S65.06,2017-07-01,2099-12-31,
42499301,"Injury of ulnar artery at wrist and hand level, other and unspecified injuries",Condition,KCD7,KCD7 code,,S65.08,2017-07-01,2099-12-31,
42499302,Injury of radial artery at wrist and hand level,Condition,KCD7,KCD7 code,,S65.1,2017-07-01,2099-12-31,
42499303,"Injury of radial artery at wrist and hand level, avulsion",Condition,KCD7,KCD7 code,,S65.10,2017-07-01,2099-12-31,
42499304,"Injury of radial artery at wrist and hand level, cut",Condition,KCD7,KCD7 code,,S65.11,2017-07-01,2099-12-31,
42499305,"Injury of radial artery at wrist and hand level, laceration",Condition,KCD7,KCD7 code,,S65.12,2017-07-01,2099-12-31,
42499306,"Injury of radial artery at wrist and hand level, traumatic aneurysm",Condition,KCD7,KCD7 code,,S65.13,2017-07-01,2099-12-31,
42499307,"Injury of radial artery at wrist and hand level, traumatic fistula (arteriovenous)",Condition,KCD7,KCD7 code,,S65.14,2017-07-01,2099-12-31,
42499308,"Injury of radial artery at wrist and hand level, traumatic arterial haematoma",Condition,KCD7,KCD7 code,,S65.15,2017-07-01,2099-12-31,
42499309,"Injury of radial artery at wrist and hand level, traumatic rupture",Condition,KCD7,KCD7 code,,S65.16,2017-07-01,2099-12-31,
42499310,"Injury of radial artery at wrist and hand level, other and unspecified injuries",Condition,KCD7,KCD7 code,,S65.18,2017-07-01,2099-12-31,
42499311,Injury of superficial palmar arch,Condition,KCD7,KCD7 code,,S65.2,2017-07-01,2099-12-31,
42499312,"Injury of superficial palmar arch, avulsion",Condition,KCD7,KCD7 code,,S65.20,2017-07-01,2099-12-31,
42499313,"Injury of superficial palmar arch, cut",Condition,KCD7,KCD7 code,,S65.21,2017-07-01,2099-12-31,
42499314,"Injury of superficial palmar arch, laceration",Condition,KCD7,KCD7 code,,S65.22,2017-07-01,2099-12-31,
42499315,"Injury of superficial palmar arch, traumatic aneurysm",Condition,KCD7,KCD7 code,,S65.23,2017-07-01,2099-12-31,
42499316,"Injury of superficial palmar arch, traumatic fistula (arteriovenous)",Condition,KCD7,KCD7 code,,S65.24,2017-07-01,2099-12-31,
42499317,"Injury of superficial palmar arch, traumatic arterial haematoma",Condition,KCD7,KCD7 code,,S65.25,2017-07-01,2099-12-31,
42499318,"Injury of superficial palmar arch, traumatic rupture",Condition,KCD7,KCD7 code,,S65.26,2017-07-01,2099-12-31,
42499319,"Injury of superficial palmar arch, other and unspecified injuries",Condition,KCD7,KCD7 code,,S65.28,2017-07-01,2099-12-31,
42499320,Injury of deep palmar arch,Condition,KCD7,KCD7 code,,S65.3,2017-07-01,2099-12-31,
42499321,"Injury of deep palmar arch, avulsion",Condition,KCD7,KCD7 code,,S65.30,2017-07-01,2099-12-31,
42499322,"Injury of deep palmar arch, cut",Condition,KCD7,KCD7 code,,S65.31,2017-07-01,2099-12-31,
42499323,"Injury of deep palmar arch, laceration",Condition,KCD7,KCD7 code,,S65.32,2017-07-01,2099-12-31,
42499324,"Injury of deep palmar arch, traumatic aneurysm",Condition,KCD7,KCD7 code,,S65.33,2017-07-01,2099-12-31,
42499325,"Injury of deep palmar arch, traumatic fistula (arteriovenous)",Condition,KCD7,KCD7 code,,S65.34,2017-07-01,2099-12-31,
42499326,"Injury of deep palmar arch, traumatic arterial haematoma",Condition,KCD7,KCD7 code,,S65.35,2017-07-01,2099-12-31,
42499327,"Injury of deep palmar arch, traumatic rupture",Condition,KCD7,KCD7 code,,S65.36,2017-07-01,2099-12-31,
42499328,"Injury of deep palmar arch, other and unspecified injuries",Condition,KCD7,KCD7 code,,S65.38,2017-07-01,2099-12-31,
42499329,Injury of blood vessel(s) of thumb,Condition,KCD7,KCD7 code,,S65.4,2017-07-01,2099-12-31,
42499330,"Injury of blood vessel(s) of thumb, avulsion",Condition,KCD7,KCD7 code,,S65.40,2017-07-01,2099-12-31,
42499331,"Injury of blood vessel(s) of thumb, cut",Condition,KCD7,KCD7 code,,S65.41,2017-07-01,2099-12-31,
42499332,"Injury of blood vessel(s) of thumb, laceration",Condition,KCD7,KCD7 code,,S65.42,2017-07-01,2099-12-31,
42499333,"Injury of blood vessel(s) of thumb, traumatic aneurysm",Condition,KCD7,KCD7 code,,S65.43,2017-07-01,2099-12-31,
42499334,"Injury of blood vessel(s) of thumb, traumatic fistula (arteriovenous)",Condition,KCD7,KCD7 code,,S65.44,2017-07-01,2099-12-31,
42499335,"Injury of blood vessel(s) of thumb, traumatic arterial haematoma",Condition,KCD7,KCD7 code,,S65.45,2017-07-01,2099-12-31,
42499336,"Injury of blood vessel(s) of thumb, traumatic rupture",Condition,KCD7,KCD7 code,,S65.46,2017-07-01,2099-12-31,
42499337,"Injury of blood vessel(s) of thumb, other and unspecified injuries",Condition,KCD7,KCD7 code,,S65.48,2017-07-01,2099-12-31,
42499338,Injury of blood vessel(s) of other finger,Condition,KCD7,KCD7 code,,S65.5,2017-07-01,2099-12-31,
42499339,"Injury of blood vessel(s) of other finger, avulsion",Condition,KCD7,KCD7 code,,S65.50,2017-07-01,2099-12-31,
42499340,"Injury of blood vessel(s) of other finger, cut",Condition,KCD7,KCD7 code,,S65.51,2017-07-01,2099-12-31,
42499341,"Injury of blood vessel(s) of other finger, laceration",Condition,KCD7,KCD7 code,,S65.52,2017-07-01,2099-12-31,
42499342,"Injury of blood vessel(s) of other finger, traumatic aneurysm",Condition,KCD7,KCD7 code,,S65.53,2017-07-01,2099-12-31,
42499343,"Injury of blood vessel(s) of other finger, traumatic fistula (arteriovenous)",Condition,KCD7,KCD7 code,,S65.54,2017-07-01,2099-12-31,
42499344,"Injury of blood vessel(s) of other finger, traumatic arterial haematoma",Condition,KCD7,KCD7 code,,S65.55,2017-07-01,2099-12-31,
42499345,"Injury of blood vessel(s) of other finger, traumatic rupture",Condition,KCD7,KCD7 code,,S65.56,2017-07-01,2099-12-31,
42499346,"Injury of blood vessel(s) of other finger, other and unspecified injuries",Condition,KCD7,KCD7 code,,S65.58,2017-07-01,2099-12-31,
42499347,Injury of multiple blood vessels at wrist and hand level,Condition,KCD7,KCD7 code,,S65.7,2017-07-01,2099-12-31,
42499348,Injury of other blood vessels at wrist and hand level,Condition,KCD7,KCD7 code,,S65.8,2017-07-01,2099-12-31,
42499349,"Injury of other blood vessels at wrist and hand level, avulsion",Condition,KCD7,KCD7 code,,S65.80,2017-07-01,2099-12-31,
42499350,"Injury of other blood vessels at wrist and hand level, cut",Condition,KCD7,KCD7 code,,S65.81,2017-07-01,2099-12-31,
42499351,"Injury of other blood vessels at wrist and hand level, laceration",Condition,KCD7,KCD7 code,,S65.82,2017-07-01,2099-12-31,
42499352,"Injury of other blood vessels at wrist and hand level, traumatic aneurysm",Condition,KCD7,KCD7 code,,S65.83,2017-07-01,2099-12-31,
42499353,"Injury of other blood vessels at wrist and hand level, traumatic fistula (arteriovenous)",Condition,KCD7,KCD7 code,,S65.84,2017-07-01,2099-12-31,
42499354,"Injury of other blood vessels at wrist and hand level, traumatic arterial haematoma",Condition,KCD7,KCD7 code,,S65.85,2017-07-01,2099-12-31,
42499355,"Injury of other blood vessels at wrist and hand level, traumatic rupture",Condition,KCD7,KCD7 code,,S65.86,2017-07-01,2099-12-31,
42499356,"Injury of other blood vessels at wrist and hand level, other and unspecified injuries",Condition,KCD7,KCD7 code,,S65.88,2017-07-01,2099-12-31,
42499357,Injury of unspecified blood vessel at wrist and hand level,Condition,KCD7,KCD7 code,,S65.9,2017-07-01,2099-12-31,
42499358,"Injury of unspecified blood vessel at wrist and hand level, avulsion",Condition,KCD7,KCD7 code,,S65.90,2017-07-01,2099-12-31,
42499359,"Injury of unspecified blood vessel at wrist and hand level, cut",Condition,KCD7,KCD7 code,,S65.91,2017-07-01,2099-12-31,
42499360,"Injury of unspecified blood vessel at wrist and hand level, laceration",Condition,KCD7,KCD7 code,,S65.92,2017-07-01,2099-12-31,
42499361,"Injury of unspecified blood vessel at wrist and hand level, traumatic aneurysm",Condition,KCD7,KCD7 code,,S65.93,2017-07-01,2099-12-31,
42499362,"Injury of unspecified blood vessel at wrist and hand level, traumatic fistula (arteriovenous)",Condition,KCD7,KCD7 code,,S65.94,2017-07-01,2099-12-31,
42499363,"Injury of unspecified blood vessel at wrist and hand level, traumatic arterial haematoma",Condition,KCD7,KCD7 code,,S65.95,2017-07-01,2099-12-31,
42499364,"Injury of unspecified blood vessel at wrist and hand level, traumatic rupture",Condition,KCD7,KCD7 code,,S65.96,2017-07-01,2099-12-31,
42499365,"Injury of unspecified blood vessel at wrist and hand level, other and unspecified injuries",Condition,KCD7,KCD7 code,,S65.98,2017-07-01,2099-12-31,
42499366,Injury of muscle and tendon at wrist and hand level,Condition,KCD7,KCD7 code,,S66,2017-07-01,2099-12-31,
42499367,Injury of long flexor muscle and tendon of thumb at wrist and hand level,Condition,KCD7,KCD7 code,,S66.0,2017-07-01,2099-12-31,
42499368,"Injury of long flexor muscle and tendon of thumb at wrist and hand level, laceration",Condition,KCD7,KCD7 code,,S66.00,2017-07-01,2099-12-31,
42499369,"Injury of long flexor muscle and tendon of thumb at wrist and hand level, other and unspecified injury",Condition,KCD7,KCD7 code,,S66.08,2017-07-01,2099-12-31,
42499370,Injury of flexor muscle and tendon of other finger at wrist and hand level,Condition,KCD7,KCD7 code,,S66.1,2017-07-01,2099-12-31,
42499371,"Injury of flexor muscle and tendon of other finger at wrist and hand level, laceration",Condition,KCD7,KCD7 code,,S66.10,2017-07-01,2099-12-31,
42499372,"Injury of flexor muscle and tendon of other finger at wrist and hand level, other and unspecified injury",Condition,KCD7,KCD7 code,,S66.18,2017-07-01,2099-12-31,
42499373,Injury of extensor muscle and tendon of thumb at wrist and hand level,Condition,KCD7,KCD7 code,,S66.2,2017-07-01,2099-12-31,
42499374,"Injury of extensor muscle and tendon of thumb at wrist and hand level, laceration",Condition,KCD7,KCD7 code,,S66.20,2017-07-01,2099-12-31,
42499375,"Injury of extensor muscle and tendon of thumb at wrist and hand level, other and unspecified injury",Condition,KCD7,KCD7 code,,S66.28,2017-07-01,2099-12-31,
42499376,Injury of extensor muscle and tendon of other finger at wrist and hand level,Condition,KCD7,KCD7 code,,S66.3,2017-07-01,2099-12-31,
42499377,"Injury of extensor muscle and tendon of other finger at wrist and hand level, laceration",Condition,KCD7,KCD7 code,,S66.30,2017-07-01,2099-12-31,
42499378,"Injury of extensor muscle and tendon of other finger at wrist and hand level, other and unspecified injury",Condition,KCD7,KCD7 code,,S66.38,2017-07-01,2099-12-31,
42499379,Injury of intrinsic muscle and tendon of thumb at wrist and hand level,Condition,KCD7,KCD7 code,,S66.4,2017-07-01,2099-12-31,
42499380,"Injury of intrinsic muscle and tendon of thumb at wrist and hand level, laceration",Condition,KCD7,KCD7 code,,S66.40,2017-07-01,2099-12-31,
42499381,"Injury of intrinsic muscle and tendon of thumb at wrist and hand level, other and unspecified injury",Condition,KCD7,KCD7 code,,S66.48,2017-07-01,2099-12-31,
42499382,Injury of intrinsic muscle and tendon of other finger at wrist and hand level,Condition,KCD7,KCD7 code,,S66.5,2017-07-01,2099-12-31,
42499383,"Injury of intrinsic muscle and tendon of other finger at wrist and hand level, laceration",Condition,KCD7,KCD7 code,,S66.50,2017-07-01,2099-12-31,
42499384,"Injury of intrinsic muscle and tendon of other finger at wrist and hand level, other and unspecified injury",Condition,KCD7,KCD7 code,,S66.58,2017-07-01,2099-12-31,
42499385,Injury of multiple flexor muscles and tendons at wrist and hand level,Condition,KCD7,KCD7 code,,S66.6,2017-07-01,2099-12-31,
42499386,"Injury of multiple flexor muscles and tendons at wrist and hand level, laceration",Condition,KCD7,KCD7 code,,S66.60,2017-07-01,2099-12-31,
42499387,"Injury of multiple flexor muscles and tendons at wrist and hand level, other and unspecified injury",Condition,KCD7,KCD7 code,,S66.68,2017-07-01,2099-12-31,
42499388,Injury of multiple extensor muscles and tendons at wrist and hand level,Condition,KCD7,KCD7 code,,S66.7,2017-07-01,2099-12-31,
42499389,"Injury of multiple extensor muscles and tendons at wrist and hand level, laceration",Condition,KCD7,KCD7 code,,S66.70,2017-07-01,2099-12-31,
42499390,"Injury of multiple extensor muscles and tendons at wrist and hand level, other and unspecified injury",Condition,KCD7,KCD7 code,,S66.78,2017-07-01,2099-12-31,
42499391,Injury of other muscles and tendons at wrist and hand level,Condition,KCD7,KCD7 code,,S66.8,2017-07-01,2099-12-31,
42499392,"Injury of other muscles and tendons at wrist and hand level, laceration",Condition,KCD7,KCD7 code,,S66.80,2017-07-01,2099-12-31,
42499393,"Injury of other muscles and tendons at wrist and hand level, other and unspecified injury",Condition,KCD7,KCD7 code,,S66.88,2017-07-01,2099-12-31,
42499394,Injury of unspecified muscle and tendon at wrist and hand level,Condition,KCD7,KCD7 code,,S66.9,2017-07-01,2099-12-31,
42499395,"Injury of unspecified muscle and tendon at wrist and hand level, laceration",Condition,KCD7,KCD7 code,,S66.90,2017-07-01,2099-12-31,
42499396,"Injury of unspecified muscle and tendon at wrist and hand level, other and unspecified injury",Condition,KCD7,KCD7 code,,S66.98,2017-07-01,2099-12-31,
42499397,Crushing injury of wrist and hand,Condition,KCD7,KCD7 code,,S67,2017-07-01,2099-12-31,
42499398,Crushing injury of thumb and other finger(s),Condition,KCD7,KCD7 code,,S67.0,2017-07-01,2099-12-31,
42499399,Crushing injury of thumb,Condition,KCD7,KCD7 code,,S67.00,2017-07-01,2099-12-31,
42499400,Crushing injury of other finger(s),Condition,KCD7,KCD7 code,,S67.01,2017-07-01,2099-12-31,
42499401,Crushing injury of other and unspecified parts of wrist and hand,Condition,KCD7,KCD7 code,,S67.8,2017-07-01,2099-12-31,
42499402,Traumatic amputation of wrist and hand,Condition,KCD7,KCD7 code,,S68,2017-07-01,2099-12-31,
42499403,Traumatic amputation of thumb (complete)(partial),Condition,KCD7,KCD7 code,,S68.0,2017-07-01,2099-12-31,
42499404,Traumatic transphalangeal amputation of thumb (complete)(partial),Condition,KCD7,KCD7 code,,S68.00,2017-07-01,2099-12-31,
42499405,Traumatic metacarpophalangeal amputation of thumb (complete)(partial),Condition,KCD7,KCD7 code,,S68.01,2017-07-01,2099-12-31,
42499406,Traumatic amputation of other single finger (complete)(partial),Condition,KCD7,KCD7 code,,S68.1,2017-07-01,2099-12-31,
42499407,Traumatic transphalangeal amputation of other single finger (complete)(partial),Condition,KCD7,KCD7 code,,S68.10,2017-07-01,2099-12-31,
42499408,Traumatic transphalangeal amputation of right index finger,Condition,KCD7,KCD7 code,,S68.100,2017-07-01,2099-12-31,
42499409,Traumatic transphalangeal amputation of left index finger,Condition,KCD7,KCD7 code,,S68.101,2017-07-01,2099-12-31,
42499410,Traumatic transphalangeal amputation of right middle finger,Condition,KCD7,KCD7 code,,S68.102,2017-07-01,2099-12-31,
42499411,Traumatic transphalangeal amputation of left middle finger,Condition,KCD7,KCD7 code,,S68.103,2017-07-01,2099-12-31,
42499412,Traumatic transphalangeal amputation of right ring finger,Condition,KCD7,KCD7 code,,S68.104,2017-07-01,2099-12-31,
42499413,Traumatic transphalangeal amputation of left ring finger,Condition,KCD7,KCD7 code,,S68.105,2017-07-01,2099-12-31,
42499414,Traumatic transphalangeal amputation of right little finge,Condition,KCD7,KCD7 code,,S68.106,2017-07-01,2099-12-31,
42499415,Traumatic transphalangeal amputation of left little finger,Condition,KCD7,KCD7 code,,S68.107,2017-07-01,2099-12-31,
42499416,Traumatic transphalangeal amputation of other finger,Condition,KCD7,KCD7 code,,S68.108,2017-07-01,2099-12-31,
42499417,Traumatic transphalangeal amputation of unspecified finger,Condition,KCD7,KCD7 code,,S68.109,2017-07-01,2099-12-31,
42499418,Traumatic metacarpophalangeal amputation of other single finger (complete)(partial),Condition,KCD7,KCD7 code,,S68.11,2017-07-01,2099-12-31,
42499419,Traumatic metacarpophalangeal amputation of right index finger,Condition,KCD7,KCD7 code,,S68.110,2017-07-01,2099-12-31,
42499420,Traumatic metacarpophalangeal amputation of left index finger,Condition,KCD7,KCD7 code,,S68.111,2017-07-01,2099-12-31,
42499421,Traumatic metacarpophalangeal amputation of right middle finger,Condition,KCD7,KCD7 code,,S68.112,2017-07-01,2099-12-31,
42499422,Traumatic metacarpophalangeal amputation of left middle finger,Condition,KCD7,KCD7 code,,S68.113,2017-07-01,2099-12-31,
42499423,Traumatic metacarpophalangeal amputation of right ring finger,Condition,KCD7,KCD7 code,,S68.114,2017-07-01,2099-12-31,
42499424,Traumatic metacarpophalangeal amputation of left ring finger,Condition,KCD7,KCD7 code,,S68.115,2017-07-01,2099-12-31,
42499425,Traumatic metacarpophalangeal amputation of right little finger,Condition,KCD7,KCD7 code,,S68.116,2017-07-01,2099-12-31,
42499426,Traumatic metacarpophalangeal amputation of left little finger,Condition,KCD7,KCD7 code,,S68.117,2017-07-01,2099-12-31,
42499427,Traumatic metacarpophalangeal amputation of other finger,Condition,KCD7,KCD7 code,,S68.118,2017-07-01,2099-12-31,
42499428,Traumatic metacarpophalangeal amputation of unspecified finger,Condition,KCD7,KCD7 code,,S68.119,2017-07-01,2099-12-31,
42499429,Traumatic amputation of two or more fingers alone (complete)(partial),Condition,KCD7,KCD7 code,,S68.2,2017-07-01,2099-12-31,
42499430,Combined traumatic amputation of (part of) finger(s) with other parts of wrist and hand,Condition,KCD7,KCD7 code,,S68.3,2017-07-01,2099-12-31,
42499431,Traumatic amputation of hand at wrist level,Condition,KCD7,KCD7 code,,S68.4,2017-07-01,2099-12-31,
42499432,Traumatic amputation of metacarpal level,Condition,KCD7,KCD7 code,,S68.40,2017-07-01,2099-12-31,
42499433,Traumatic amputation of wrist level,Condition,KCD7,KCD7 code,,S68.41,2017-07-01,2099-12-31,
42499434,Traumatic amputation of other parts of wrist and hand,Condition,KCD7,KCD7 code,,S68.8,2017-07-01,2099-12-31,
42499435,"Traumatic amputation of wrist and hand, level unspecified",Condition,KCD7,KCD7 code,,S68.9,2017-07-01,2099-12-31,
42499436,Other and unspecified injuries of wrist and hand,Condition,KCD7,KCD7 code,,S69,2017-07-01,2099-12-31,
42499437,Multiple injuries of wrist and hand,Condition,KCD7,KCD7 code,,S69.7,2017-07-01,2099-12-31,
42499438,Other specified injuries of wrist and hand,Condition,KCD7,KCD7 code,,S69.8,2017-07-01,2099-12-31,
42499439,Unspecified injury of wrist and hand,Condition,KCD7,KCD7 code,,S69.9,2017-07-01,2099-12-31,
42499440,Superficial injury of hip and thigh,Condition,KCD7,KCD7 code,,S70,2017-07-01,2099-12-31,
42499441,Contusion of hip,Condition,KCD7,KCD7 code,,S70.0,2017-07-01,2099-12-31,
42499442,Contusion of thigh,Condition,KCD7,KCD7 code,,S70.1,2017-07-01,2099-12-31,
42499443,Multiple superficial injuries of hip and thigh,Condition,KCD7,KCD7 code,,S70.7,2017-07-01,2099-12-31,
42499444,Other superficial injuries of hip and thigh,Condition,KCD7,KCD7 code,,S70.8,2017-07-01,2099-12-31,
42499445,"Other superficial injuries of hip and thigh, abrasion",Condition,KCD7,KCD7 code,,S70.80,2017-07-01,2099-12-31,
42499446,"Other superficial injuries of hip and thigh, blister",Condition,KCD7,KCD7 code,,S70.81,2017-07-01,2099-12-31,
42499447,"Other superficial injuries of hip and thigh, insect bite (nonvenomous)",Condition,KCD7,KCD7 code,,S70.82,2017-07-01,2099-12-31,
42499448,"Other superficial injuries of hip and thigh, superficial foreign body (splinter)",Condition,KCD7,KCD7 code,,S70.83,2017-07-01,2099-12-31,
42499449,"Other superficial injuries of hip and thigh, other injury",Condition,KCD7,KCD7 code,,S70.88,2017-07-01,2099-12-31,
42499450,"Superficial injury of hip and thigh, unspecified",Condition,KCD7,KCD7 code,,S70.9,2017-07-01,2099-12-31,
42499451,Open wound of hip and thigh,Condition,KCD7,KCD7 code,,S71,2017-07-01,2099-12-31,
42499452,Open wound of hip,Condition,KCD7,KCD7 code,,S71.0,2017-07-01,2099-12-31,
42499453,Open wound of thigh,Condition,KCD7,KCD7 code,,S71.1,2017-07-01,2099-12-31,
42499454,Multiple open wounds of hip and thigh,Condition,KCD7,KCD7 code,,S71.7,2017-07-01,2099-12-31,
42499455,Open wound of other and unspecified parts of pelvic girdle,Condition,KCD7,KCD7 code,,S71.8,2017-07-01,2099-12-31,
42499456,Fracture of femur,Condition,KCD7,KCD7 code,,S72,2017-07-01,2099-12-31,
42499457,Fracture of neck of femur,Condition,KCD7,KCD7 code,,S72.0,2017-07-01,2099-12-31,
42499458,Fracture of intracapsular section of femur,Condition,KCD7,KCD7 code,,S72.02,2017-07-01,2099-12-31,
42499459,"Fracture of intracapsular section of femur, closed",Condition,KCD7,KCD7 code,,S72.020,2017-07-01,2099-12-31,
42499460,"Fracture of intracapsular section of femur, open",Condition,KCD7,KCD7 code,,S72.021,2017-07-01,2099-12-31,
42499461,Fracture of upper epiphysis (separation) of femur,Condition,KCD7,KCD7 code,,S72.03,2017-07-01,2099-12-31,
42499462,"Fracture of upper epiohysis (separation) of femur, closed",Condition,KCD7,KCD7 code,,S72.030,2017-07-01,2099-12-31,
42499463,"Fracture of upper epiohysis (separation) of femur, open",Condition,KCD7,KCD7 code,,S72.031,2017-07-01,2099-12-31,
42499464,Fracture of subcapital section of femur,Condition,KCD7,KCD7 code,,S72.04,2017-07-01,2099-12-31,
42499465,"Fracture of subcapital section of femur, closed",Condition,KCD7,KCD7 code,,S72.040,2017-07-01,2099-12-31,
42499466,"Fracture of subcapital section of femur, open",Condition,KCD7,KCD7 code,,S72.041,2017-07-01,2099-12-31,
42499467,Fracture of midcervical section of femur,Condition,KCD7,KCD7 code,,S72.05,2017-07-01,2099-12-31,
42499468,"Fracture of midcervical section of femur, closed",Condition,KCD7,KCD7 code,,S72.050,2017-07-01,2099-12-31,
42499469,"Fracture of midcervical section of femur, open",Condition,KCD7,KCD7 code,,S72.051,2017-07-01,2099-12-31,
42499470,Fracture of base of neck of femur,Condition,KCD7,KCD7 code,,S72.06,2017-07-01,2099-12-31,
42499471,"Fracture of base of neck of femur, closed",Condition,KCD7,KCD7 code,,S72.060,2017-07-01,2099-12-31,
42499472,"Fracture of base of neck of femur, open",Condition,KCD7,KCD7 code,,S72.061,2017-07-01,2099-12-31,
42499473,Fracture of other parts of neck of femur,Condition,KCD7,KCD7 code,,S72.08,2017-07-01,2099-12-31,
42499474,"Fracture of other parts of neck of femur, closed",Condition,KCD7,KCD7 code,,S72.080,2017-07-01,2099-12-31,
42499475,"Fracture of other parts of neck of femur, open",Condition,KCD7,KCD7 code,,S72.081,2017-07-01,2099-12-31,
42499476,"Fracture of neck of femur, part unspecified",Condition,KCD7,KCD7 code,,S72.09,2017-07-01,2099-12-31,
42499477,"Fracture of neck of femur, part unspecified, closed",Condition,KCD7,KCD7 code,,S72.090,2017-07-01,2099-12-31,
42499478,"Fracture of neck of femur, part unspecified, open",Condition,KCD7,KCD7 code,,S72.091,2017-07-01,2099-12-31,
42499479,Fracture of pertrochanteric fracture,Condition,KCD7,KCD7 code,,S72.1,2017-07-01,2099-12-31,
42499480,Fracture of intertrochanteric section of femur,Condition,KCD7,KCD7 code,,S72.12,2017-07-01,2099-12-31,
42499481,"Fracture of interochanteric dection of femur, closed",Condition,KCD7,KCD7 code,,S72.120,2017-07-01,2099-12-31,
42499482,"Fracture of interochanteric dection of femur, open",Condition,KCD7,KCD7 code,,S72.121,2017-07-01,2099-12-31,
42499483,"Fracture of trochanteric section of femur, unspecified",Condition,KCD7,KCD7 code,,S72.19,2017-07-01,2099-12-31,
42499484,"Fracture of trochanteric section of femur, unspecified, closed",Condition,KCD7,KCD7 code,,S72.190,2017-07-01,2099-12-31,
